id	name	class	stars	eddie	awakenable	talismans	basic	power	passive	fury
the-prisoner-gunner	The Prisoner	Gunner	5	false	true	GGG	"• Deals true damage to a single target.
• Transfers Negative Effects to the enemy.
• 45% Chance to Stun for 2 turns.
• Damage increases based on your MAGIC and SPECIAL stats."	"• Deals high physical damage to an enemy.
• Seals a Skill of the enemy for 4 turns.
• Seals a Skill on caster for 2 turns."	"Inflicts Passive Disable on all enemies on the first turn
50% Chance to Disable Passives of enemies every subsequent turn
(Does not affect Bosses)."	""
the-red-queen-warrior	The Red Queen	Warrior	5	false	false	WWW	"• Deal 2 hits of true damage to a single target and 1 hit of true damage to all enemies that increases based on your ATK stat.
• Inflict Curse for 3 turns before damage.
• Remove all Increased Max HP effects, including Golden and Innate effects, on the target before damage. This does not apply to bosses.
• Remove All Negative Effects, including Silver effects, from self."	"• Deal 2 hits of true damage to a single target and 1 hit of true damage to all enemies that increases based on your ATK stat.
• Remove All Beneficial Effects including Golden effects from enemy and deal 5% of their MISSING HP as damage per effect removed this way.
• Gain Charge and Attack Up for 3 turns.
• 35% Chance to gain an Extra Turn."	"50% Chance to counterattack when anyone on your team takes damage
If any of The Red Queen’s stats are reduced at the start of your turn, increase attack permanently by 50% each turn
Whenever The Red Queen gets hit, inflict Cleave for 9 turns to attacking enemies."	""
the-wicker-man-warrior	The Wicker Man	Warrior	4	false	true	WSW	"• Deals physical damage to a single target, then to all enemies.
• 40% Chance to Lower DEF for 2 turns on the initial target.
• 40% Chance to Increase DEF for 2 turns on the initial target.
• Damage dealt increases the higher your DEF stat."	"• Deals physical damage to all enemies.
• 35% Chance to Ignite enemy for 2 turns.
• Ignite increases physical damage taken."	"Raise ATK and DEF of all allies for 2 turns at the start of battle."	""
the-witch-doctor-sentinel	The Witch Doctor	Sentinel	5	false	false	AA	"• Deals 2 hits of true damage to a single target.
• Inflict Accuracy Down on the target for 2 turns.
• Grant Accuracy Up on each ally for 2 turns if they lack negative effects.
• Deal Additional True Damage to the target for each negative effect on them."	"• Deals 5 hits of true damage to random enemies.
• Inflicts Doom, Silence or Block Beneficial Effects on targeted enemies for 2 turns.
• Instantly gain an Extra Turn"	"Grant Immunity to Doom, Curse, and Permadeath to all allies
Remove All Negative Effects, including Silver Effects and Innate versions of Stun, Freeze, Sleep and Taunt, from all allies and inflict Curse on all enemies for 2 turns if you are Stunned, Frozen, Sleeping, or Taunted at the start of battle and at the start of your turn
50% Chance to inflict Stun or Perfect Stun on attacking enemies for 2 turns whenever you are attacked."	""
thelxiepia-siren-corsair-warrior	Thelxiepia, Siren Corsair	Warrior	4	false	false	SSS	"• Deal 2 hits of physical damage to a single target that increases based on your MAX HP.
• 75% Chance to inflict Defense Down or Bleed on the target for 3 turns per hit.
• Gain Trap for the duration of battle and inflict Lower Power Generation and Lower Fury Generation on the target for 3 turns if they are suffering from Doom."	"• Deal one hit of physical and true damage to all enemies that increases based on your MAX HP.
• Inflict Taunt on all enemies for 1 turn.
• 50% Chance to inflict Attack Down or Magic Down on each enemy for 2 turns per hit.
• Gain a Random Defensive Effect and a Random Golden Defensive Effect for 1 turn if any enemy is suffering from Doom."	"Gain Accuracy Up, Armor Penetration, Echo, or Shroud for 1 turn at the start of battle and at the start of your turn
35% Chance to inflict Doom on attacking enemies for 4 turns if they are suffering from Taunt when you take damage."	""
thor-eddie-warrior	Thor Eddie	Warrior	5	true	true	MMM	"• Deals magic damage to all enemies.
• Inflict Cleave on each enemy for 9 turns.
• Grant 1 Power to each ally.
• Heal each ally for 9% of their MAX HP.
• Deals magic damage to a single target.
• Inflict Passive Disable on the enemy for 9 turns.
• Grant Perfect Accuracy to all allies for 9 turns.
• Deals magic damage to all enemies.
• Transform beneficial effects, including Golden effects, on each enemy into a random Negative Effect, including Silver effects, for 9 turns.
• Grant Guard Shield, MAGIC UP, and Magic Penetration to all allies for 9 turns."	"• Remove All Negative Effects, Including Silver Effects from all allies.
• Deals 900% of each ally’s MAX HP as magic damage to each ally, but not self.
• Revive all allies with full HP and grant them Perfect Cleanse, Ascension, and Sacrifice for 9 turns. Instantly Gain an Extra Turn.
• Deals magic damage to all enemies.
• Inflict Shock, Perfect Stun, Perfect Corruption, and Fear on each enemy for 9 turns.
• Deal Additional Random Damage based on each target’s MAX HP for each instance of Shock, Stun, Perfect Corruption, and Fear currently on the target.
• Deal 90% of a random enemy’s MAX HP as magic damage to that same enemy and heal self for 90% of your MAX HP.
• Grant Perfect Health, Perfect Immunity, and Perfect Revenge to all allies for 9 turns."	""	"• Deal magic damage to all enemies.
• Inflict up to 9 Random Silver Effects, excluding Dark Ghost, on all enemies for 9 turns.
• Grant all allies Echo for 9 turns.
• Grant an Extra Turn to all allies."
tiny-tim-sentinel	Tiny Tim	Sentinel	4	false	false	SSS	"• Tiny Tim tries his best, dealing a tiny amount of physical damage to the target.
• Remove Immunity and Perfect Immunity from the target.
• 50% Chance to inflict Passive Disable for 1 turn.
• Inflict Taunt on target enemy for the remainder of battle."	"• Deal true damage to all enemies based on your MISSING HP.
• Grant Heal Amp, Lifesteal, and Spellvamp to all allies, but not self, for 2 turns.
• 50% Chance to grant an Extra Turn to each ally, but not self."	"Grant all other characters, including enemies but not self, a random Golden Beneficial Effect for the duration of battle at the start of battle
Upon death, Remove All Negative Effects, including Silver Effects from all allies and grant Revenge, Charge and 100% Critical Strike Chance for the remainder of battle
Upon death, Remove All Golden Effects from all enemies."	""
trickster-assassin	Trickster	Assassin	4	false	false	AAA	"• Deals 2 hits of random damage to a single target.
• Heals self and gains Armor and Magic Penetration if below 50% HP."	"• Gain Critical Strike status for 2 turns.
• Grants ATK Increase for 2 turns.
• Grants MAGIC Increase for 2 turns.
• 50% Chance to gain an Extra Turn."	"Remove all Beneficial Effects, including Golden Effects, from a random target and Blinds them for 1 turn at the start of every turn."	""
trickster-gunner	Trickster	Gunner	4	false	false	SMS	"• Deal 3 hits of magic damage to a single target.
• 50% Chance to grant Reflect Shield to each ally for 1 turn."	"• Deals 3 hits of magic damage to all enemies.
• Deal Additional True Damage for every offensive beneficial effect on each enemy.
• Heal Block all enemies for 2 turns."	"Steal one beneficial effect from a random enemy at the start of battle, including Golden Effects."	""
trickster-magus	Trickster	Magus	3	false	false	MMM	"• Deals 4 hits of magic damage to a single target.
• 25% Chance for an Extra Turn.
• 25% Chance to instantly Trigger all Bomb effects on the target."	"• Places a Time Bomb on the target for 2 turns.
• Time Bomb deals true damage and Stuns the target for 1 turn when their timer reaches zero. Time Bomb damage scales based on your ATK, your MAGIC, and the enemy’s MAX HP."	""	""
trickster-sentinel	Trickster	Sentinel	3	false	false	SMS	"• Deals 3 hits of magic damage to a single target.
• Steal One Beneficial Effect including Golden Buffs.
• 50% Chance to Inflict a Toxic Burn for 1 turn.
• 35% Chance for an Extra Turn."	"• Inflict 3 Scalding Burns on all enemies for 2 turns.
• 25% Chance to Exhaust all enemies for 1 turn.
• 35% Chance for an Extra Turn."	""	""
trickster-warrior	Trickster	Warrior	3	false	false	WWW	"• Deals 2 hits of physical damage to a single target.
• Steals One Beneficial Effect from the enemy.
• Transfers One Negative Effect to the enemy."	"• Gain Revenge status for 2 turns.
• Gain Counter Strike status for 2 turns."	""	""
trjegul-the-skogkatt-magus	Trjegul, The Skogkatt	Magus	4	false	false	MGM	"• Deal magic damage to all enemies.
• 50% Chance to Decrease Max HP of all enemies by 10%.
• 35% Chance to Inflict Perfect Stun on a random enemy for 3 turns"	"• Transfer All Negative Effects, including Silver Effects, on allies to a random enemy
• Grant Perfect Health to all allies for 3 turns.
• Extend Duration of Beneficial Effects by 1 turn.
• 35% Chance to gain an Extra Turn.
• Deal Additional Random Damage for each negative effect on the target."	"Apply a random Damage Invulnerability Shield to self and a random ally for the duration of battle
Transform Perfect Heal Shield and Immortality effects on enemies into Fear or Punishment for 3 turns at the start of every turn
If an ally has the Freya’s Companion or Seidr’s Bounty passive apply Shroud to them for 3 turns and inflict 2 Perfect Bleeds on a random enemy for 4 turns at the start of every turn."	""
troll-assassin	Troll	Assassin	4	false	false	ASA	"• Deals true damage to a single target.
• 35% Chance to Transform Golden Effects into Marks and gain Charge on Perfects.
• Charge increases the effectiveness of the next damage ability used by 80%."	"• Deals true damage to a single target.
• Steals Beneficial Effects from enemy.
• 45% Chance to Lower DEF.
• 45% Chance to Lower MR."	"Grants increased Accuracy to all allies for 2 turns at the start of battle."	""
troll-sentinel	Troll	Sentinel	4	false	false	SMS	"• Deals 3 hits of magic damage to all enemies.
• Grant a Random Offensive Effect to self and a random ally for 2 turns.
• 35% Chance to grant Increased Accuracy to all allies for 2 turns.
• 35% Chance for an Extra Turn.
• This attack does not wake enemies inflicted with Sleep."	"• Deals 3 hits of magic damage to all enemies.
• Remove 1 Golden Effect from all enemies.
• Inflict Curse, Smite, or Ignite on each enemy for 2 turns. 25% Chance for an Extra Turn.
• This attack does not wake enemies inflicted with Sleep."	"Full Heal and grant Immunity to any ally inflicted with Permadeath at the start of your turn"	""
troll-warrior	Troll	Warrior	4	false	false	AAA	"• Deals true damage to all enemies.
• 50% Chance to Lower a Random Stat on the enemies for 2 turns or Reduce the Max HP of the enemy by 10%."	"• Reduce Physical Damage.
• Reduce Magic Damage.
• Grant Guard Shield to all allies for 2 turns.
• Heals each ally if a shield is present on them."	"Gives a Heal, Damage Reflect, or Damage Reduction Shield to all allies at the start of battle."	""
